item_name,grid_x,grid_y,pixel_x,pixel_y
Honey Scepter Supreme,28,24,1120,960
Unshuriken,0,25,0,1000
NSFWakizashi,1,25,40,1000
Lullaby,2,25,80,1000
Recursion Mace,3,25,120,1000
Paper Machete,4,25,160,1000
Cheater Light Armor,5,25,200,1000
Cheater Robe,6,25,240,1000
Cheater Heavy Armor,7,25,280,1000
Omni-Impotence Ring,8,25,320,1000
Brilliance Bow,9,25,360,1000
Quintessential Quiver,10,25,400,1000
Luxurious Leather,11,25,440,1000
Regal Ring,12,25,480,1000
Sun's Judgement,13,25,520,1000
Fire Blade,14,25,560,1000
Comet of Calamity,15,25,600,1000
Fire Blade (shiny),16,25,640,1000
Foramite Staff,17,25,680,1000
Acidic Slasher,18,25,720,1000
Corrosion Cutter,19,25,760,1000
Foramite Staff (shiny),20,25,800,1000
Warlord Wand,21,25,840,1000
Gaseous Glaive,22,25,880,1000
Blazon Bow,23,25,920,1000
Blazon Bow (shiny),24,25,960,1000
Moonbeam Blade,25,25,1000,1000
Dueling Daggers,26,25,1040,1000
Snowblind Wand,27,25,1080,1000
Dueling Daggers (shiny),28,25,1120,1000
Alien Core Warp,0,26,0,1040
Alien Core Dark Matter,1,26,40,1040
Alien Core Power,2,26,80,1040
Alien Core Corrosion,3,26,120,1040
Piper's Pan Flute,4,26,160,1040
Mouse Trap,5,26,200,1040
Mystic Syndicate Attire,6,26,240,1040
Heavy Syndicate Attire,7,26,280,1040
Light Syndicate Attire,8,26,320,1040
Sunken Fire Opal Ring,9,26,360,1040
Faded Heart Scarab,10,26,400,1040
Fractured Hannya,11,26,440,1040
Storied Blades,12,26,480,1040
Forbidden Artifact,13,26,520,1040
Sheath of Thunderous Rites,14,26,560,1040
Storm Caller,15,26,600,1040
Corsair's Crown Jewel,16,26,640,1040
Rusted Barrel,17,26,680,1040
Royal Sekhem,18,26,720,1040
Frangible Longbow,19,26,760,1040
Gilded Chain Scythe,20,26,800,1040
Ritual Khopesh,21,26,840,1040
Pirate's Sidearms,22,26,880,1040
Obsidian Macuahuitl,23,26,920,1040
Mystic Syndicate Attire (shiny),24,26,960,1040
Heavy Syndicate Attire (shiny),25,26,1000,1040
Light Syndicate Attire (shiny),26,26,1040,1040
Horned Wyrm Pet Skin,27,26,1080,1040
Demon Frog Pet Skin,28,26,1120,1040
Mini Desire Troll Pet Skin,0,27,0,1080
Peppermint Snail Pet Skin,1,27,40,1080
Crystal Cobra Pet Skin,2,27,80,1080
Cultured Bookwyrm Pet Skin,3,27,120,1080
Spirit Pet Skin,4,27,160,1080
Werewolf Cub Pet Skin,5,27,200,1080
Mini Nikao Pet Skin,6,27,240,1080
Fountain Child Pet Skin,7,27,280,1080
Jaco Pet Skin,8,27,320,1080
Mini Flying Stheno Pet Skin,9,27,360,1080
Sprite Star Pet Skin,10,27,400,1080
Possessed Staff Pet Skin,11,27,440,1080
Scallywag Slurp Pet Skin,12,27,480,1080
Sapling Buddy Pet Skin,13,27,520,1080
Eggshell Spider Pet Skin,14,27,560,1080
Baby Basilisk Pet Skin,15,27,600,1080
