item_name,grid_x,grid_y,pixel_x,pixel_y
K.I.D.D. Force 2.0,24,24,960,960
FFabulous FFlail,25,24,1000,960
Blade of Blooming,26,24,1040,960
Mirror Cloak,27,24,1080,960
Archerang,28,24,1120,960
Spelling Spell,0,25,0,1000
Tome of Moral Support,1,25,40,1000
Challenger Helm,2,25,80,1000
Shield of Pogmur,3,25,120,1000
Seal of Eternal Life,4,25,160,1000
Lightning in a Bottle,5,25,200,1000
Epiphany Skull,6,25,240,1000
Helium Trap,7,25,280,1000
Karma Orb,8,25,320,1000
Fool's Prism,9,25,360,1000
Honey Scepter Supreme,10,25,400,1000
Unshuriken,11,25,440,1000
NSFWakizashi,12,25,480,1000
Sigil of the Rubber Duck,13,25,520,1000
Lullaby,14,25,560,1000
Recursion Mace,15,25,600,1000
Paper Machete,16,25,640,1000
Cheater Light Armor,17,25,680,1000
Cheater Robe,18,25,720,1000
Cheater Heavy Armor,19,25,760,1000
Omni-Impotence Ring,20,25,800,1000
Brilliance Bow,21,25,840,1000
Quintessential Quiver,22,25,880,1000
Luxurious Leather,23,25,920,1000
Regal Ring,24,25,960,1000
Sun's Judgement,25,25,1000,1000
Fire Blade,26,25,1040,1000
Comet of Calamity,27,25,1080,1000
Fire Blade (shiny),28,25,1120,1000
Foramite Staff,0,26,0,1040
Acidic Slasher,1,26,40,1040
Corrosion Cutter,2,26,80,1040
Foramite Staff (shiny),3,26,120,1040
Warlord Wand,4,26,160,1040
Gaseous Glaive,5,26,200,1040
Blazon Bow,6,26,240,1040
Blazon Bow (shiny),7,26,280,1040
Moonbeam Blade,8,26,320,1040
Dueling Daggers,9,26,360,1040
Snowblind Wand,10,26,400,1040
Dueling Daggers (shiny),11,26,440,1040
Alien Core Warp,12,26,480,1040
Alien Core Dark Matter,13,26,520,1040
Alien Core Power,14,26,560,1040
Alien Core Corrosion,15,26,600,1040
Piper's Pan Flute,16,26,640,1040
Mouse Trap,17,26,680,1040
Mystic Syndicate Attire,18,26,720,1040
Heavy Syndicate Attire,19,26,760,1040
Light Syndicate Attire,20,26,800,1040
Sunken Fire Opal Ring,21,26,840,1040
Faded Heart Scarab,22,26,880,1040
Fractured Hannya,23,26,920,1040
Storied Blades,24,26,960,1040
Forbidden Artifact,25,26,1000,1040
Sheath of Thunderous Rites,26,26,1040,1040
Storm Caller,27,26,1080,1040
Corsair's Crown Jewel,28,26,1120,1040
Rusted Barrel,0,27,0,1080
Royal Sekhem,1,27,40,1080
Frangible Longbow,2,27,80,1080
Gilded Chain Scythe,3,27,120,1080
Ritual Khopesh,4,27,160,1080
Pirate's Sidearms,5,27,200,1080
Obsidian Macuahuitl,6,27,240,1080
Mystic Syndicate Attire (shiny),7,27,280,1080
Heavy Syndicate Attire (shiny),8,27,320,1080
Light Syndicate Attire (shiny),9,27,360,1080
