item_name,grid_x,grid_y,pixel_x,pixel_y
Fool's Prism,3,24,120,960
Honey Scepter Supreme,4,24,160,960
Unshuriken,5,24,200,960
NSFWakizashi,6,24,240,960
Lullaby,7,24,280,960
Recursion Mace,8,24,320,960
Paper Machete,9,24,360,960
Cheater Light Armor,10,24,400,960
Cheater Robe,11,24,440,960
Cheater Heavy Armor,12,24,480,960
Omni-Impotence Ring,13,24,520,960
Brilliance Bow,14,24,560,960
Quintessential Quiver,15,24,600,960
Luxurious Leather,16,24,640,960
Regal Ring,17,24,680,960
Sun's Judgement,18,24,720,960
Fire Blade,19,24,760,960
Comet of Calamity,20,24,800,960
Fire Blade (shiny),21,24,840,960
Foramite Staff,22,24,880,960
Acidic Slasher,23,24,920,960
Corrosion Cutter,24,24,960,960
Foramite Staff (shiny),25,24,1000,960
Warlord Wand,26,24,1040,960
Gaseous Glaive,27,24,1080,960
Blazon Bow,28,24,1120,960
Blazon Bow (shiny),29,24,1160,960
Moonbeam Blade,0,25,0,1000
Dueling Daggers,1,25,40,1000
Snowblind Wand,2,25,80,1000
Dueling Daggers (shiny),3,25,120,1000
Alien Core Warp,4,25,160,1000
Alien Core Dark Matter,5,25,200,1000
Alien Core Power,6,25,240,1000
Alien Core Corrosion,7,25,280,1000
Piper's Pan Flute,8,25,320,1000
Mouse Trap,9,25,360,1000
Mystic Syndicate Attire,10,25,400,1000
Heavy Syndicate Attire,11,25,440,1000
Light Syndicate Attire,12,25,480,1000
Sunken Fire Opal Ring,13,25,520,1000
Faded Heart Scarab,14,25,560,1000
Fractured Hannya,15,25,600,1000
Storied Blades,16,25,640,1000
Forbidden Artifact,17,25,680,1000
Sheath of Thunderous Rites,18,25,720,1000
Storm Caller,19,25,760,1000
Corsair's Crown Jewel,20,25,800,1000
Rusted Barrel,21,25,840,1000
Royal Sekhem,22,25,880,1000
Frangible Longbow,23,25,920,1000
Gilded Chain Scythe,24,25,960,1000
Ritual Khopesh,25,25,1000,1000
Pirate's Sidearms,26,25,1040,1000
Obsidian Macuahuitl,27,25,1080,1000
Mystic Syndicate Attire (shiny),28,25,1120,1000
Heavy Syndicate Attire (shiny),29,25,1160,1000
Light Syndicate Attire (shiny),0,26,0,1040
Unstable Anomaly,1,26,40,1040
Lethargic Sentience,2,26,80,1040
Toy Knife,3,26,120,1040
Barely Attuned Magic Thingy,4,26,160,1040
Precisely Calibrated Stringstick,5,26,200,1040
Random Spell Extraction Device,6,26,240,1040
Krathana,7,26,280,1040
Silex's Hammer,8,26,320,1040
Mimicry Trap,9,26,360,1040
Arctic Bow,10,26,400,1040
Freezing Quiver,11,26,440,1040
Frimarra,12,26,480,1040
Enchanted Ice Shard,13,26,520,1040
Ring of the Northern Light,14,26,560,1040
Tome of Frigid Protection,15,26,600,1040
Ice Crown,16,26,640,1040
Candy Katana,17,26,680,1040
Sleigh Bell Staff,18,26,720,1040
Garland Bow,19,26,760,1040
Evergreen Dagger,20,26,800,1040
Brass Chamberstick,21,26,840,1040
Cheerful Chipper,22,26,880,1040
Candy Katana (shiny),23,26,920,1040
Sleigh Bell Staff (shiny),24,26,960,1040
Garland Bow (shiny),25,26,1000,1040
Evergreen Dagger (shiny),26,26,1040,1040
Brass Chamberstick (shiny),27,26,1080,1040
Cheerful Chipper (shiny),28,26,1120,1040
Snow Branch,29,26,1160,1040
Enchanted Ice Blade,0,27,0,1080
Frozen Wand,1,27,40,1080
Chicken Leg of Doom,2,27,80,1080
Esoteric Buckler,3,27,120,1080
Corrupted Cleaver,4,27,160,1080
Bow of Nightmares,5,27,200,1080
Staff of Horrific Knowledge,6,27,240,1080
Wand of Ancient Terror,7,27,280,1080
Dagger of the Terrible Talon,8,27,320,1080
Skull-Splitter Sword,9,27,360,1080
Heartfind Dagger,10,27,400,1080
Wand of Budding Romance,11,27,440,1080
Cupid's Bow,12,27,480,1080
Vinesword,13,27,520,1080
Staff of Adoration,14,27,560,1080
Diamond-Bladed Katana,15,27,600,1080
Heart Jewel Blades,16,27,640,1080
Morning Star of Sweet Miracles,17,27,680,1080
Anteros Longbow,18,27,720,1080
Lovestruck Yoyo,19,27,760,1080
Love Heart Spellblade,20,27,800,1080
Sweetheart Taichi,21,27,840,1080
Quiver of Dazing Love,22,27,880,1080
Heartstruck Bow,23,27,920,1080
Cupid's Garments,24,27,960,1080
Ring of Unbound Love,25,27,1000,1080
Heartseeker Katana,26,27,1040,1080
Eternal Star,27,27,1080,1080
Chocolate Armor,28,27,1120,1080
Sweetener Ring,29,27,1160,1080
Ever Green Skull,0,28,0,1120
Floral Corset,1,28,40,1120
Lovebite Armor,2,28,80,1120
Sweetcut Wakizashi,3,28,120,1120
Spring Rose,4,28,160,1120
Rose Brooch,5,28,200,1120
Elderfrost Heirloom,6,28,240,1120
Frozen Whisper,7,28,280,1120
Winter's Dire Kiss,8,28,320,1120
Icebreaker Maul,9,28,360,1120
Frostfall Rod,10,28,400,1120
Perennial Cranium,11,28,440,1120
Hanagasaku,12,28,480,1120
Perennial Cranium (shiny),13,28,520,1120
Gem of Tenderness,14,28,560,1120
Gem of Adoration,15,28,600,1120
Soulful Affection,16,28,640,1120
Soulful Affection (shiny),17,28,680,1120
Gem of Adoration (shiny),18,28,720,1120
Gem of Tenderness (shiny),19,28,760,1120
Heart of Gold Prism,20,28,800,1120
Solar Flare Igniter,21,28,840,1120
Crest of the Rising Sun,22,28,880,1120
Bloom-Fire Scepter,23,28,920,1120
Sovereign Cinder-Blade,24,28,960,1120
Blade of Eternal Rebirth,25,28,1000,1120
Heart of the Eternal Pyre,26,28,1040,1120
Flying Eyeball Pet Skin,27,28,1080,1120
Corrupted Tinkerer Pet Skin,28,28,1120,1120
Prismatic Slasher,29,28,1160,1120
Rainbow Rod,0,29,0,1160
Staff of the Saint,1,29,40,1160
Sword of the Rainbow's End,2,29,80,1160
Clover Bow,3,29,120,1160
Katana of Good Fortune,4,29,160,1160
Painbow,5,29,200,1160
Clover Star,6,29,240,1160
Incubation Mace,7,29,280,1160
Incubation Mace (shiny),8,29,320,1160
Crystal Key,9,29,360,1160
Keychain Cutlass,10,29,400,1160
Ornaments of Unity,11,29,440,1160
Eternal Echo,12,29,480,1160
Eden's Embrace,13,29,520,1160
Nightmatter Circlet,14,29,560,1160
