item_name,grid_x,grid_y,pixel_x,pixel_y
Ring of the Covetous Heart,4,23,160,920
Mister Mango,5,23,200,920
Butter Bow,6,23,240,920
K.I.D.D. Force,7,23,280,920
Caduceus of Current Craziness,8,23,320,920
MMace MMurderer,9,23,360,920
Blade of Ages,10,23,400,920
Groovy Mango,11,23,440,920
Baked Bow,12,23,480,920
Caduceus Of Enlightened Chaos,13,23,520,920
K.I.D.D. Force 2.0,14,23,560,920
FFabulous FFlail,15,23,600,920
Blade of Blooming,16,23,640,920
Mirror Cloak,17,23,680,920
Archerang,18,23,720,920
Spelling Spell,19,23,760,920
Tome of Moral Support,20,23,800,920
Challenger Helm,21,23,840,920
Shield of Pogmur,22,23,880,920
Seal of Eternal Life,23,23,920,920
Lightning in a Bottle,24,23,960,920
Epiphany Skull,25,23,1000,920
Helium Trap,26,23,1040,920
Karma Orb,27,23,1080,920
Fool's Prism,28,23,1120,920
Honey Scepter Supreme,29,23,1160,920
Unshuriken,30,23,1200,920
NSFWakizashi,0,24,0,960
Lullaby,1,24,40,960
Recursion Mace,2,24,80,960
Paper Machete,3,24,120,960
Cheater Light Armor,4,24,160,960
Cheater Robe,5,24,200,960
Cheater Heavy Armor,6,24,240,960
Omni-Impotence Ring,7,24,280,960
Brilliance Bow,8,24,320,960
Quintessential Quiver,9,24,360,960
Luxurious Leather,10,24,400,960
Regal Ring,11,24,440,960
Sun's Judgement,12,24,480,960
Fire Blade,13,24,520,960
Comet of Calamity,14,24,560,960
Fire Blade (shiny),15,24,600,960
Foramite Staff,16,24,640,960
Acidic Slasher,17,24,680,960
Corrosion Cutter,18,24,720,960
Foramite Staff (shiny),19,24,760,960
Warlord Wand,20,24,800,960
Gaseous Glaive,21,24,840,960
Blazon Bow,22,24,880,960
Blazon Bow (shiny),23,24,920,960
Moonbeam Blade,24,24,960,960
Dueling Daggers,25,24,1000,960
Snowblind Wand,26,24,1040,960
Dueling Daggers (shiny),27,24,1080,960
Alien Core Warp,28,24,1120,960
Alien Core Dark Matter,29,24,1160,960
Alien Core Power,30,24,1200,960
Alien Core Corrosion,0,25,0,1000
Piper's Pan Flute,1,25,40,1000
Mouse Trap,2,25,80,1000
Mystic Syndicate Attire,3,25,120,1000
Heavy Syndicate Attire,4,25,160,1000
Light Syndicate Attire,5,25,200,1000
Sunken Fire Opal Ring,6,25,240,1000
Faded Heart Scarab,7,25,280,1000
Fractured Hannya,8,25,320,1000
Storied Blades,9,25,360,1000
Forbidden Artifact,10,25,400,1000
Sheath of Thunderous Rites,11,25,440,1000
Storm Caller,12,25,480,1000
Corsair's Crown Jewel,13,25,520,1000
Rusted Barrel,14,25,560,1000
Royal Sekhem,15,25,600,1000
Frangible Longbow,16,25,640,1000
Gilded Chain Scythe,17,25,680,1000
Ritual Khopesh,18,25,720,1000
Pirate's Sidearms,19,25,760,1000
Obsidian Macuahuitl,20,25,800,1000
Mystic Syndicate Attire (shiny),21,25,840,1000
Heavy Syndicate Attire (shiny),22,25,880,1000
Light Syndicate Attire (shiny),23,25,920,1000
Unstable Anomaly,24,25,960,1000
Lethargic Sentience,25,25,1000,1000
Toy Knife,26,25,1040,1000
Barely Attuned Magic Thingy,27,25,1080,1000
Precisely Calibrated Stringstick,28,25,1120,1000
Random Spell Extraction Device,29,25,1160,1000
Krathana,30,25,1200,1000
Silex's Hammer,0,26,0,1040
Mimicry Trap,1,26,40,1040
Arctic Bow,2,26,80,1040
Freezing Quiver,3,26,120,1040
Frimarra,4,26,160,1040
Enchanted Ice Shard,5,26,200,1040
Ring of the Northern Light,6,26,240,1040
Tome of Frigid Protection,7,26,280,1040
Ice Crown,8,26,320,1040
Candy Katana,9,26,360,1040
Sleigh Bell Staff,10,26,400,1040
Garland Bow,11,26,440,1040
Evergreen Dagger,12,26,480,1040
Brass Chamberstick,13,26,520,1040
Cheerful Chipper,14,26,560,1040
Candy Katana (shiny),15,26,600,1040
Sleigh Bell Staff (shiny),16,26,640,1040
Garland Bow (shiny),17,26,680,1040
Evergreen Dagger (shiny),18,26,720,1040
Brass Chamberstick (shiny),19,26,760,1040
Cheerful Chipper (shiny),20,26,800,1040
Snow Branch,21,26,840,1040
Enchanted Ice Blade,22,26,880,1040
Frozen Wand,23,26,920,1040
Chicken Leg of Doom,24,26,960,1040
Esoteric Buckler,25,26,1000,1040
Corrupted Cleaver,26,26,1040,1040
Bow of Nightmares,27,26,1080,1040
Staff of Horrific Knowledge,28,26,1120,1040
Wand of Ancient Terror,29,26,1160,1040
Dagger of the Terrible Talon,30,26,1200,1040
Skull-Splitter Sword,0,27,0,1080
Heartfind Dagger,1,27,40,1080
Wand of Budding Romance,2,27,80,1080
Cupid's Bow,3,27,120,1080
Vinesword,4,27,160,1080
Staff of Adoration,5,27,200,1080
Diamond-Bladed Katana,6,27,240,1080
Heart Jewel Blades,7,27,280,1080
Morning Star of Sweet Miracles,8,27,320,1080
Anteros Longbow,9,27,360,1080
Lovestruck Yoyo,10,27,400,1080
Love Heart Spellblade,11,27,440,1080
Sweetheart Taichi,12,27,480,1080
Quiver of Dazing Love,13,27,520,1080
Heartstruck Bow,14,27,560,1080
Cupid's Garments,15,27,600,1080
Ring of Unbound Love,16,27,640,1080
Heartseeker Katana,17,27,680,1080
Eternal Star,18,27,720,1080
Chocolate Armor,19,27,760,1080
Sweetener Ring,20,27,800,1080
Ever Green Skull,21,27,840,1080
Floral Corset,22,27,880,1080
Lovebite Armor,23,27,920,1080
Sweetcut Wakizashi,24,27,960,1080
Spring Rose,25,27,1000,1080
Rose Brooch,26,27,1040,1080
Elderfrost Heirloom,27,27,1080,1080
Frozen Whisper,28,27,1120,1080
Winter's Dire Kiss,29,27,1160,1080
Icebreaker Maul,30,27,1200,1080
Frostfall Rod,0,28,0,1120
Perennial Cranium,1,28,40,1120
Hanagasaku,2,28,80,1120
Perennial Cranium (shiny),3,28,120,1120
Gem of Tenderness,4,28,160,1120
Gem of Adoration,5,28,200,1120
Soulful Affection,6,28,240,1120
Soulful Affection (shiny),7,28,280,1120
Gem of Adoration (shiny),8,28,320,1120
Gem of Tenderness (shiny),9,28,360,1120
Heart of Gold Prism,10,28,400,1120
Solar Flare Igniter,11,28,440,1120
Crest of the Rising Sun,12,28,480,1120
Bloom-Fire Scepter,13,28,520,1120
Sovereign Cinder-Blade,14,28,560,1120
Blade of Eternal Rebirth,15,28,600,1120
Heart of the Eternal Pyre,16,28,640,1120
Flying Eyeball Pet Skin,17,28,680,1120
Corrupted Tinkerer Pet Skin,18,28,720,1120
Prismatic Slasher,19,28,760,1120
Rainbow Rod,20,28,800,1120
Staff of the Saint,21,28,840,1120
Sword of the Rainbow's End,22,28,880,1120
Clover Bow,23,28,920,1120
Katana of Good Fortune,24,28,960,1120
Painbow,25,28,1000,1120
Clover Star,26,28,1040,1120
Incubation Mace,27,28,1080,1120
Incubation Mace (shiny),28,28,1120,1120
Crystal Key,29,28,1160,1120
Keychain Cutlass,30,28,1200,1120
Ornaments of Unity,0,29,0,1160
Eternal Echo,1,29,40,1160
Eden's Embrace,2,29,80,1160
Nightmatter Circlet,3,29,120,1160
